ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
6383,simple,205000169,ANTIFAZ FROZEN OTERO X8,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1342,43",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-frozen-otero-0205000169-1.jpg,,,,,,,,,0
6385,simple,205000181,ANTIFAZ LOL SURPRISE OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-lol-surprise-otero-0205000181-1.jpg,,,,,,,,,0
6387,simple,205000186,ANTIFAZ VILLANO FAV OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-mi-villano-fav-otero-0205000186-1.jpg,,,,,,,,,0
6389,simple,205000187,ANTIFAZ MICKEY OTERO X6,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1006,82",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-mickey-otero-0205000187-1.jpg,,,,,,,,,0
6391,simple,205000188,ANTIFAZ MICKEY OTERO X8,1,0,visible,,<div><div></div></div>,,,taxable,,1,4,,0,0,,,,,1,,,"1342,43",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-mickey-otero-0205000188-1.jpg,,,,,,,,,0
6393,simple,205000189,ANTIFAZ MINNIE OTERO X6,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1006,82",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-minnie-otero-0205000189-1.jpg,,,,,,,,,0
6395,simple,205000190,ANTIFAZ MINNIE OTERO X8,1,0,visible,,<div><div></div></div>,,,taxable,,1,13,,0,0,,,,,1,,,"1342,43",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-minnie-otero-0205000190-1.jpg,,,,,,,,,0
6397,simple,205000195,ANTIFAZ PAW PATROL OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-paw-patrol-otero-0205000195-1.jpg,,,,,,,,,0
6399,simple,205000196,ANTIFAZ PEPPA PIG OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,1,34,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-peppa-pig-otero-0205000196-1.jpg,,,,,,,,,0
6401,simple,205000198,ANTIFAZ PIRATAS OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-piratas-otero-0205000198-1.jpg,,,,,,,,,0
6403,simple,205000199,ANTIFAZ PJ MASKS OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-pj-masks-otero-0205000199-1.jpg,,,,,,,,,0
6405,simple,205000200,ANTIFAZ PLIM PLIM OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,1,15,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-plim-plim-otero-0205000200-1.jpg,,,,,,,,,0
6407,simple,205000203,ANTIFAZ PRINCESAS OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,1,16,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-princesas-otero-0205000203-1.jpg,,,,,,,,,0
6409,simple,205000204,ANTIFAZ PRINCESAS OTERO X8,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1342,43",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-princesas-otero-0205000204-1.jpg,,,,,,,,,0
6411,simple,205000215,ANTIFAZ SPIDERMAN OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-spiderman-otero-0205000215-1.jpg,,,,,,,,,0
6413,simple,205000218,ANTIFAZ TOY STORY OTERO X8,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1342,43",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-toy-story-otero-0205000218-1.jpg,,,,,,,,,0
6415,simple,205000219,ANTIFAZ TOY STORY OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-toy-story-otero-0205000219-1.jpg,,,,,,,,,0
6417,simple,205000222,ANTIFAZ VAMPIRINA OTERO X8,1,0,visible,,<div><div></div></div>,,,taxable,,1,9,,0,0,,,,,1,,,"2624,94",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-vampirina-otero-0205000222-1.jpg,,,,,,,,,0
6419,simple,205000244,BANDERIN AMONG US OTERO,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"2377,66",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/banderin-among-us-otero-0205000244-1.jpg,,,,,,,,,0
6421,simple,205000248,BANDERIN AVENGERS OTERO,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"2377,66",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/banderin-avengers-otero-0205000248-1.jpg,,,,,,,,,0
6423,simple,205000254,BANDERIN CARS OTERO,1,0,visible,,<div><div></div></div>,,,taxable,,1,59,,0,0,,,,,1,,,"2377,66",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/banderin-cars-otero-0205000254-1.jpg,,,,,,,,,0
6425,simple,205000255,BANDERIN COCO OTERO,1,0,visible,,<div><div></div></div>,,,taxable,,1,19,,0,0,,,,,1,,,"2377,66",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/banderin-coco-otero-0205000255-1.jpg,,,,,,,,,0
6427,simple,205000257,BANDERIN DOKI OTERO,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"2377,66",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/banderin-doki-otero-0205000257-1.jpg,,,,,,,,,0
6429,simple,205000267,BANDERIN SIRENITA OTERO,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"2377,66",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/banderin-la-sirenita-otero-0205000267-1.jpg,,,,,,,,,0
